id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,result_margin,eliminator,method,umpire1,umpire2,venue
392,2013,Hyderabad,2013-05-24,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,wickets,0,Sunrisers Hyderabad,6,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
393,2013,Mumbai,2013-05-27,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Mumbai Indians,25,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
394,2013,Chennai,2013-04-14,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,runs,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
395,2013,Jaipur,2013-03-08,Rajasthan Royals,Punjab Kings,Punjab Kings,field,runs,0,Rajasthan Royals,29,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
396,2013,Ahmedabad,2013-05-27,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,wickets,0,Kolkata Knight Riders,3,N,,Umpire A,Umpire B,"Narendra Modi Stadium, Ahmedabad"
397,2013,Hyderabad,2013-04-11,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,tie,0,Sunrisers Hyderabad,0,N,,Umpire A,Umpire B,"Rajiv Gandhi International Cricket Stadium, Hyderabad"
398,2013,Mumbai,2013-04-17,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Mumbai Indians,5,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
399,2013,Chennai,2013-05-26,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,wickets,0,Royal Challengers Bangalore,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
400,2014,Chennai,2014-04-12,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,wickets,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
401,2014,Kolkata,2014-04-07,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,12,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
402,2014,Delhi,2014-03-25,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,runs,0,Delhi Capitals,32,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
403,2014,Mohali,2014-04-14,Punjab Kings,Lucknow Super Giants,Punjab Kings,bat,runs,0,Punjab Kings,29,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
404,2014,Mumbai,2014-04-13,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,wickets,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
405,2014,Chennai,2014-04-17,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,runs,0,Chennai Super Kings,28,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
406,2014,Kolkata,2014-03-13,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,tie,0,Rajasthan Royals,0,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
407,2014,Delhi,2014-05-07,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,wickets,0,Sunrisers Hyderabad,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
408,2014,Mohali,2014-03-26,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Punjab Kings,32,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
409,2014,Mumbai,2014-05-10,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,wickets,0,Mumbai Indians,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
410,2014,Chennai,2014-05-28,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,wickets,0,Royal Challengers Bangalore,8,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
411,2014,Kolkata,2014-05-11,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,runs,0,Rajasthan Royals,35,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
412,2014,Delhi,2014-03-23,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,runs,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
413,2014,Mohali,2014-03-11,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Punjab Kings,1,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
414,2014,Mumbai,2014-04-12,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,runs,0,Mumbai Indians,55,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
415,2014,Chennai,2014-03-03,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,21,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
416,2014,Kolkata,2014-03-24,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Kolkata Knight Riders,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
417,2014,Delhi,2014-05-19,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,wickets,0,Sunrisers Hyderabad,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
418,2014,Mohali,2014-05-01,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
419,2014,Mumbai,2014-05-02,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,wickets,0,Gujarat Titans,5,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
420,2014,Chennai,2014-04-12,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,runs,0,Royal Challengers Bangalore,18,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
421,2014,Kolkata,2014-05-16,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,runs,0,Rajasthan Royals,21,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
422,2014,Delhi,2014-05-16,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,wickets,0,Delhi Capitals,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
423,2014,Mohali,2014-05-20,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,1,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
424,2014,Mumbai,2014-04-24,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,5,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
425,2014,Chennai,2014-04-02,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,wickets,0,Royal Challengers Bangalore,6,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
426,2014,Kolkata,2014-04-09,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,4,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
427,2014,Delhi,2014-05-24,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
428,2014,Mohali,2014-05-23,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
429,2014,Mumbai,2014-04-06,Mumbai Indians,Gujarat Titans,Mumbai Indians,field,runs,0,Gujarat Titans,36,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
430,2014,Chennai,2014-05-02,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
431,2014,Kolkata,2014-04-07,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,runs,0,Rajasthan Royals,57,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
432,2014,Delhi,2014-03-28,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Delhi Capitals,48,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
433,2014,Mohali,2014-05-05,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
434,2014,Mumbai,2014-03-18,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,33,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
435,2014,Chennai,2014-03-20,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,runs,0,Chennai Super Kings,28,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
436,2014,Kolkata,2014-05-11,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Kolkata Knight Riders,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
437,2014,Delhi,2014-05-16,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
438,2014,Mohali,2014-03-27,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,13,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
439,2014,Mumbai,2014-04-12,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,19,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
440,2014,Chennai,2014-03-24,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
441,2014,Kolkata,2014-03-18,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,8,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
442,2014,Delhi,2014-05-14,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,26,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
443,2014,Mohali,2014-03-19,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
444,2014,Mumbai,2014-05-04,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,runs,0,Mumbai Indians,62,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
445,2014,Chennai,2014-03-11,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
446,2014,Kolkata,2014-04-15,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,wickets,0,Kolkata Knight Riders,8,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
447,2014,Delhi,2014-04-09,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,runs,0,Sunrisers Hyderabad,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
448,2014,Mohali,2014-03-02,Punjab Kings,Lucknow Super Giants,Punjab Kings,bat,runs,0,Punjab Kings,1,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
449,2014,Mumbai,2014-03-10,Mumbai Indians,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,31,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
450,2014,Chennai,2014-03-24,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,wickets,0,Royal Challengers Bangalore,7,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
451,2014,Kolkata,2014-05-15,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,wickets,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
452,2014,Delhi,2014-05-14,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,wickets,0,Delhi Capitals,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
453,2014,Mohali,2014-04-23,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Punjab Kings,4,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
454,2014,Mumbai,2014-05-23,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,wickets,0,Gujarat Titans,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
455,2014,Chennai,2014-05-10,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,wickets,0,Chennai Super Kings,4,N,,Umpire A,Umpire B,"M. A. Chidambaram Stadium, Chennai"
456,2014,Kolkata,2014-04-15,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
457,2014,Delhi,2014-03-17,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,runs,0,Sunrisers Hyderabad,23,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
458,2014,Mohali,2014-03-09,Punjab Kings,Lucknow Super Giants,Punjab Kings,field,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
459,2014,Mumbai,2014-03-13,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,wickets,0,Gujarat Titans,3,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
460,2015,Jaipur,2015-05-15,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,runs,0,Rajasthan Royals,26,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
461,2015,Mumbai,2015-05-19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,wickets,0,Mumbai Indians,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
462,2015,Mohali,2015-05-04,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,wickets,0,Punjab Kings,4,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
463,2015,Delhi,2015-03-15,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,wickets,0,Gujarat Titans,1,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
464,2015,Kolkata,2015-03-28,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,5,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
465,2015,Jaipur,2015-03-04,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
466,2015,Mumbai,2015-05-23,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,runs,0,Mumbai Indians,12,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
467,2015,Mohali,2015-04-04,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,wickets,0,Sunrisers Hyderabad,5,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
468,2015,Delhi,2015-04-25,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,30,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
469,2015,Kolkata,2015-04-16,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,bat,wickets,0,Lucknow Super Giants,3,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
470,2015,Jaipur,2015-05-15,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,11,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
471,2015,Mumbai,2015-03-20,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,runs,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
472,2015,Mohali,2015-04-11,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Punjab Kings,15,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
473,2015,Delhi,2015-04-17,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,runs,0,Delhi Capitals,27,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
474,2015,Kolkata,2015-05-10,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,runs,0,Kolkata Knight Riders,4,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
475,2015,Jaipur,2015-05-23,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,10,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
476,2015,Mumbai,2015-05-10,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,runs,0,Chennai Super Kings,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
477,2015,Mohali,2015-03-27,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
478,2015,Delhi,2015-03-10,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,wickets,0,Gujarat Titans,8,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
479,2015,Kolkata,2015-03-22,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,bat,runs,0,Kolkata Knight Riders,43,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
480,2015,Jaipur,2015-04-21,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Rajasthan Royals,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
481,2015,Mumbai,2015-04-01,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
482,2015,Mohali,2015-05-04,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,2,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
483,2015,Delhi,2015-04-26,Delhi Capitals,Gujarat Titans,Gujarat Titans,bat,runs,0,Gujarat Titans,39,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
484,2015,Kolkata,2015-04-24,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,bat,wickets,0,Lucknow Super Giants,10,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
485,2015,Jaipur,2015-03-10,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Rajasthan Royals,27,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
486,2015,Mumbai,2015-04-13,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,wickets,0,Mumbai Indians,6,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
487,2015,Mohali,2015-03-06,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,runs,0,Punjab Kings,37,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
488,2015,Delhi,2015-05-23,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
489,2015,Kolkata,2015-03-11,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,field,runs,0,Lucknow Super Giants,33,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
490,2015,Jaipur,2015-03-15,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,15,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
491,2015,Mumbai,2015-04-03,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,7,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
492,2015,Mohali,2015-05-24,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,runs,0,Sunrisers Hyderabad,22,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
493,2015,Delhi,2015-03-04,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,3,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
494,2015,Kolkata,2015-04-22,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,15,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
495,2015,Jaipur,2015-04-06,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,runs,0,Royal Challengers Bangalore,5,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
496,2015,Mumbai,2015-04-18,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,2,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
497,2015,Mohali,2015-04-24,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,runs,0,Sunrisers Hyderabad,17,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
498,2015,Delhi,2015-04-09,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,6,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
499,2015,Kolkata,2015-05-27,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,field,runs,0,Lucknow Super Giants,6,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
500,2015,Jaipur,2015-05-21,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,runs,0,Royal Challengers Bangalore,8,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
501,2015,Mumbai,2015-05-01,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,9,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
502,2015,Mohali,2015-04-14,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,1,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
503,2015,Delhi,2015-05-17,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,runs,0,Delhi Capitals,22,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
504,2015,Kolkata,2015-05-22,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,field,wickets,0,Kolkata Knight Riders,8,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
505,2015,Jaipur,2015-05-27,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,runs,0,Rajasthan Royals,16,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
506,2015,Mumbai,2015-03-04,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,wickets,0,Mumbai Indians,1,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
507,2015,Mohali,2015-05-07,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,runs,0,Punjab Kings,18,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
508,2015,Delhi,2015-03-10,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,runs,0,Delhi Capitals,20,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
509,2015,Kolkata,2015-04-03,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,bat,wickets,0,Kolkata Knight Riders,8,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
510,2015,Jaipur,2015-05-18,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,wickets,0,Royal Challengers Bangalore,3,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
511,2015,Mumbai,2015-03-08,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,wickets,0,Chennai Super Kings,5,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
512,2015,Mohali,2015-03-26,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,wickets,0,Punjab Kings,7,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
513,2015,Delhi,2015-04-04,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,wickets,0,Delhi Capitals,5,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
514,2015,Kolkata,2015-04-27,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,wickets,0,Lucknow Super Giants,2,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
515,2015,Jaipur,2015-03-13,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,runs,0,Rajasthan Royals,45,N,,Umpire A,Umpire B,"Sawai Mansingh Stadium, Jaipur"
516,2015,Mumbai,2015-03-16,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,runs,0,Chennai Super Kings,41,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
517,2015,Mohali,2015-05-09,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,wickets,0,Sunrisers Hyderabad,8,N,,Umpire A,Umpire B,"Punjab Cricket Association IS Bindra Stadium, Mohali"
518,2015,Delhi,2015-04-10,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,wickets,0,Gujarat Titans,4,N,,Umpire A,Umpire B,"Arun Jaitley Stadium, Delhi"
519,2015,Kolkata,2015-03-28,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,bat,runs,0,Lucknow Super Giants,12,N,,Umpire A,Umpire B,"Eden Gardens, Kolkata"
520,2016,Mumbai,2016-04-07,Mumbai Indians,Punjab Kings,Punjab Kings,field,runs,0,Mumbai Indians,14,N,,Umpire A,Umpire B,"Wankhede Stadium, Mumbai"
